기관명,주소,과정명,회차,직종,훈련유형,개강일,종강일,훈련시간,모집인원,수강신청인원,수강확정인원,수료인원,평균 인원,전회차 인원,만족도_평균점수,만족도_응답자수,6개월후_취업률
쌍용강북교육센터,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층",AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,21회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-09,2025-07-07,1120,20,17,17,6개월이 안 지났거나 해당 정보 없음,16.45,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
쌍용강북교육센터,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층",AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,22회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-11-18,2025-06-16,1120,22,20,20,6개월이 안 지났거나 해당 정보 없음,16.45,17,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
쌍용강북교육센터,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층",AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,23회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-23,2025-07-21,1120,22,15,15,6개월이 안 지났거나 해당 정보 없음,16.45,20,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
쌍용강북교육센터,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층",실무 프로젝트 기반 빅데이터 서비스 솔루션 개발자 양성과정,8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-01-16,2024-08-09,1120,30,25,25,6개월이 안 지났거나 해당 정보 없음,18.67,14,100,25,6개월이 안 지났거나 해당 정보 없음
쌍용강북교육센터,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층",실무 프로젝트 기반 빅데이터 서비스 솔루션 개발자 양성과정,9회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-29,2024-11-27,1120,20,14,14,6개월이 안 지났거나 해당 정보 없음,18.67,25,100,13,6개월이 안 지났거나 해당 정보 없음
쌍용강북교육센터,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층",실무 프로젝트 기반 빅데이터 서비스 솔루션 개발자 양성과정,10회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-06-13,2025-01-15,1120,20,17,17,6개월이 안 지났거나 해당 정보 없음,18.67,14,100,17,6개월이 안 지났거나 해당 정보 없음
한국전파진흥협회,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회,AWS Cloud School,4회차,클라우드인프라스트럭쳐엔지니어링(20010215),K-디지털 트레이닝,2024-01-16,2024-07-31,1050,28,28,28,6개월이 안 지났거나 해당 정보 없음,25.6,23,100,25,6개월이 안 지났거나 해당 정보 없음
한국전파진흥협회,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회,AWS Cloud School,5회차,클라우드인프라스트럭쳐엔지니어링(20010215),K-디지털 트레이닝,2024-03-26,2024-10-18,1050,28,25,25,6개월이 안 지났거나 해당 정보 없음,25.6,28,99.3,21,6개월이 안 지났거나 해당 정보 없음
한국전파진흥협회,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회,AWS Cloud School,6회차,클라우드인프라스트럭쳐엔지니어링(20010215),K-디지털 트레이닝,2024-05-09,2024-11-28,1050,28,22,22,6개월이 안 지났거나 해당 정보 없음,25.6,25,76.6,11,6개월이 안 지났거나 해당 정보 없음
한국전파진흥협회,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회,AWS Cloud School,7회차,클라우드인프라스트럭쳐엔지니어링(20010215),K-디지털 트레이닝,2024-08-27,2025-03-24,1050,28,23,23,6개월이 안 지났거나 해당 정보 없음,25.6,22,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
한국전파진흥협회,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회,AWS Cloud School,8회차,클라우드인프라스트럭쳐엔지니어링(20010215),K-디지털 트레이닝,2024-12-26,2025-07-11,1050,30,30,30,6개월이 안 지났거나 해당 정보 없음,25.6,23,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
에이콘아카데미(강남),(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 5층 501호,콘텐츠 융합을 위한 자바(JAVA)기반  Full Stack 개발자 양성과정,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-01-17,2024-07-10,960,30,19,19,15,16.8,14,81.5,17,66.7
에이콘아카데미(강남),(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 5층 501호,콘텐츠 융합을 위한 자바(JAVA)기반  Full Stack 개발자 양성과정,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-03-27,2024-09-24,960,30,18,18,6개월이 안 지났거나 해당 정보 없음,16.8,19,94.9,14,6개월이 안 지났거나 해당 정보 없음
에이콘아카데미(강남),(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 5층 501호,콘텐츠 융합을 위한 자바(JAVA)기반  Full Stack 개발자 양성과정,6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-05-29,2024-11-20,960,30,15,15,6개월이 안 지났거나 해당 정보 없음,16.8,18,96.4,8,6개월이 안 지났거나 해당 정보 없음
에이콘아카데미(강남),(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 5층 501호,콘텐츠 융합을 위한 자바(JAVA)기반  Full Stack 개발자 양성과정,7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-07-16,2025-01-07,960,30,22,22,6개월이 안 지났거나 해당 정보 없음,16.8,15,88.9,18,6개월이 안 지났거나 해당 정보 없음
에이콘아카데미(강남),(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 5층 501호,콘텐츠 융합을 위한 자바(JAVA)기반  Full Stack 개발자 양성과정,8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-11-21,2025-05-15,960,30,10,10,6개월이 안 지났거나 해당 정보 없음,16.8,22,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
한국ICT인재개발원,"(04108) 서울특별시 마포구 백범로 23 (신수동 거구장) 3층일부, B1 7호(상담실,휴게실),9호(4강의실,5강의실)",데이터처리 기반 자바 풀스택 개발자 과정,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-01-17,2024-07-12,960,30,28,28,18,29.0,30,95.2,24,61.1
한국ICT인재개발원,"(04108) 서울특별시 마포구 백범로 23 (신수동 거구장) 3층일부, B1 7호(상담실,휴게실),9호(4강의실,5강의실)",데이터처리 기반 자바 풀스택 개발자 과정,6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-02-27,2024-08-21,960,30,29,29,6개월이 안 지났거나 해당 정보 없음,29.0,28,90.8,28,6개월이 안 지났거나 해당 정보 없음
한국ICT인재개발원,"(04108) 서울특별시 마포구 백범로 23 (신수동 거구장) 3층일부, B1 7호(상담실,휴게실),9호(4강의실,5강의실)",데이터처리 기반 자바 풀스택 개발자 과정,7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-07-25,2025-01-14,960,30,30,30,6개월이 안 지났거나 해당 정보 없음,29.0,29,86.9,24,6개월이 안 지났거나 해당 정보 없음
구디아카데미,"(08505) 서울특별시 금천구 가산디지털2로 95 (가산동 KM TOWER) 2층 전체(201~202호), 3층 전체(301~311호)",클라우드 활용 자바개발자 양성과정,14회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-01-22,2024-07-17,946,29,27,27,23,21.09,27,94.6,24,52.2
구디아카데미,"(08505) 서울특별시 금천구 가산디지털2로 95 (가산동 KM TOWER) 2층 전체(201~202호), 3층 전체(301~311호)",클라우드 활용 자바개발자 양성과정,15회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-02-13,2024-08-07,946,28,26,26,6개월이 안 지났거나 해당 정보 없음,21.09,27,93.2,21,6개월이 안 지났거나 해당 정보 없음
구디아카데미,"(08505) 서울특별시 금천구 가산디지털2로 95 (가산동 KM TOWER) 2층 전체(201~202호), 3층 전체(301~311호)",클라우드 활용 자바개발자 양성과정,16회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-02-26,2024-08-23,946,28,27,27,6개월이 안 지났거나 해당 정보 없음,21.09,26,82.1,24,6개월이 안 지났거나 해당 정보 없음
구디아카데미,"(08505) 서울특별시 금천구 가산디지털2로 95 (가산동 KM TOWER) 2층 전체(201~202호), 3층 전체(301~311호)",클라우드 활용 자바개발자 양성과정,17회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-03-18,2024-09-20,946,28,25,25,6개월이 안 지났거나 해당 정보 없음,21.09,27,77,18,6개월이 안 지났거나 해당 정보 없음
구디아카데미,"(08505) 서울특별시 금천구 가산디지털2로 95 (가산동 KM TOWER) 2층 전체(201~202호), 3층 전체(301~311호)",클라우드 활용 자바개발자 양성과정,18회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-17,2024-10-21,946,28,27,27,6개월이 안 지났거나 해당 정보 없음,21.09,25,81.7,25,6개월이 안 지났거나 해당 정보 없음
구디아카데미,"(08505) 서울특별시 금천구 가산디지털2로 95 (가산동 KM TOWER) 2층 전체(201~202호), 3층 전체(301~311호)",클라우드 활용 자바개발자 양성과정,19회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-05-16,2024-11-12,946,28,14,14,6개월이 안 지났거나 해당 정보 없음,21.09,27,80,10,6개월이 안 지났거나 해당 정보 없음
구디아카데미,"(08505) 서울특별시 금천구 가산디지털2로 95 (가산동 KM TOWER) 2층 전체(201~202호), 3층 전체(301~311호)",클라우드 활용 자바개발자 양성과정,20회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-06-17,2024-12-12,946,28,27,27,6개월이 안 지났거나 해당 정보 없음,21.09,14,96.8,18,6개월이 안 지났거나 해당 정보 없음
구디아카데미,"(08505) 서울특별시 금천구 가산디지털2로 95 (가산동 KM TOWER) 2층 전체(201~202호), 3층 전체(301~311호)",클라우드 활용 자바개발자 양성과정,21회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-07-22,2025-01-17,946,28,17,17,6개월이 안 지났거나 해당 정보 없음,21.09,27,88.8,14,6개월이 안 지났거나 해당 정보 없음
구디아카데미,"(08505) 서울특별시 금천구 가산디지털2로 95 (가산동 KM TOWER) 2층 전체(201~202호), 3층 전체(301~311호)",클라우드 활용 자바개발자 양성과정,22회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-26,2025-02-24,946,28,17,17,6개월이 안 지났거나 해당 정보 없음,21.09,17,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
구디아카데미,"(08505) 서울특별시 금천구 가산디지털2로 95 (가산동 KM TOWER) 2층 전체(201~202호), 3층 전체(301~311호)",클라우드 활용 자바개발자 양성과정,23회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-07,2025-04-07,946,28,11,11,6개월이 안 지났거나 해당 정보 없음,21.09,17,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
구디아카데미,"(08505) 서울특별시 금천구 가산디지털2로 95 (가산동 KM TOWER) 2층 전체(201~202호), 3층 전체(301~311호)",클라우드 활용 자바개발자 양성과정,24회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-11-25,2025-05-23,946,28,14,14,6개월이 안 지났거나 해당 정보 없음,21.09,11,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
더조은컴퓨터학원,"(08378) 서울특별시 구로구 디지털로 306 (구로동 대륭포스트타워2차) 203호 일부,205호,212호",AWS 클라우드 기반 자바&스프링&리액트 풀스택 개발자 양성,9회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-01-22,2024-07-16,960,25,23,23,22,23.0,11,73.9,23,68.2
이젠아카데미DX교육센터,"(06612) 서울특별시 서초구 서초동 서초대로77길 41(대동Ⅱ) 대동빌딩 5층, 9층, 10층","백엔드 웹개발자 부트캠프(자바,파이썬,AI챗봇)",3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-01-22,2024-07-11,900,23,22,22,19,23.33,17,67.2,17,47.4
이젠아카데미DX교육센터,"(06612) 서울특별시 서초구 서초동 서초대로77길 41(대동Ⅱ) 대동빌딩 5층, 9층, 10층","백엔드 웹개발자 부트캠프(자바,파이썬,AI챗봇)",4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-03-12,2024-08-26,900,30,28,28,6개월이 안 지났거나 해당 정보 없음,23.33,22,59.2,21,6개월이 안 지났거나 해당 정보 없음
이젠아카데미DX교육센터,"(06612) 서울특별시 서초구 서초동 서초대로77길 41(대동Ⅱ) 대동빌딩 5층, 9층, 10층","백엔드 웹개발자 부트캠프(자바,파이썬,AI챗봇)",5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-10,2025-02-28,900,30,20,20,6개월이 안 지났거나 해당 정보 없음,23.33,28,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
케이아이씨캠퍼스학원,(06134) 서울특별시 강남구 테헤란로1길 10 세경빌딩 3층,[현업 전문가 멘토링]자바(JAVA)기반 백엔드 & AI 빅데이터 분석 양성과정,6회차,빅데이터플랫폼구축(20010209),K-디지털 트레이닝,2024-01-22,2024-07-08,880,30,13,13,9,13.0,14,80,10,22.2
케이아이씨캠퍼스학원,(06134) 서울특별시 강남구 테헤란로1길 10 세경빌딩 3층,[현업 전문가 멘토링]자바(JAVA)기반 백엔드 & AI 빅데이터 분석 양성과정,7회차,빅데이터플랫폼구축(20010209),K-디지털 트레이닝,2024-03-07,2024-08-16,880,30,13,13,6개월이 안 지났거나 해당 정보 없음,13.0,13,71.4,5,6개월이 안 지났거나 해당 정보 없음
노원그린컴퓨터아카데미,"(01693) 서울특별시 노원구 상계로3길 21 (상계동 화일빌딩) 3층, 6층 일부",WebGL(3D API)을 활용한 Motion UI 프론트엔드 웹앱개발자 양성과정,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-01-23,2024-08-09,1088,20,9,9,6개월이 안 지났거나 해당 정보 없음,4.5,11,93.9,7,6개월이 안 지났거나 해당 정보 없음
노원그린컴퓨터아카데미,"(01693) 서울특별시 노원구 상계로3길 21 (상계동 화일빌딩) 3층, 6층 일부",WebGL(3D API)을 활용한 Motion UI 프론트엔드 웹앱개발자 양성과정,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-23,2025-07-23,1088,20,3,0,6개월이 안 지났거나 해당 정보 없음,4.5,9,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
네이버클라우드주식회사,"(13561) 경기도 성남시 분당구 불정로 6(정자동, 네이버 그린팩토리) .",(네이버클라우드) 클라우드 네이티브 기반 웹 풀스택 개발자 과정,8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-01-23,2024-07-30,1032,30,29,29,6개월이 안 지났거나 해당 정보 없음,23.1,27,88.6,26,6개월이 안 지났거나 해당 정보 없음
네이버클라우드주식회사,"(13561) 경기도 성남시 분당구 불정로 6(정자동, 네이버 그린팩토리) .",(네이버클라우드) 클라우드 네이티브 기반 웹 풀스택 개발자 과정,9회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-02-14,2024-08-20,1032,30,27,27,6개월이 안 지났거나 해당 정보 없음,23.1,29,60.7,20,6개월이 안 지났거나 해당 정보 없음
네이버클라우드주식회사,"(13561) 경기도 성남시 분당구 불정로 6(정자동, 네이버 그린팩토리) .",(네이버클라우드) 클라우드 네이티브 기반 웹 풀스택 개발자 과정,10회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-02-20,2024-08-26,1032,30,29,29,6개월이 안 지났거나 해당 정보 없음,23.1,27,83.1,27,6개월이 안 지났거나 해당 정보 없음
